object_id,title,artist,year,image_url,owner,medium,dimensions,classification,creditLine,objectURL,artistULAN_URL,tags,used,date_used
437418,Man with a Beard,Rembrandt,1889,https://images.metmuseum.org/CRDImages/ep/web-large/DP146456.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,28 7/8 x 25 1/4 in. (73.3 x 64.1 cm),Paintings,"Marquand Collection, Gift of Henry G. Marquand, 1889",https://www.metmuseum.org/art/collection/search/437418,http://vocab.getty.edu/page/ulan/500011051,Men; Portraits,FALSE,
437448,"Georgiana Augusta Frederica Elliott (1782–1813), Later Lady Charles Bentinck",Sir Joshua Reynolds,1784,https://images.metmuseum.org/CRDImages/ep/web-large/DP169382.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,35 x 30 in. (88.9 x 76.2 cm),Paintings,"Bequest of Maria DeWitt Jesup, from the collection of her husband, Morris K. Jesup, 1914",https://www.metmuseum.org/art/collection/search/437448,http://vocab.getty.edu/page/ulan/500004539,Girls; Portraits,FALSE,
437455,The Holy Family with Saints Anne and Catherine of Alexandria,Jusepe de Ribera (called Lo Spagnoletto),1648,https://images.metmuseum.org/CRDImages/ep/web-large/DT16.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,82 1/2 x 60 3/4 in. (209.6 x 154.3 cm),Paintings,"Samuel D. Lee Fund, 1934",https://www.metmuseum.org/art/collection/search/437455,http://vocab.getty.edu/page/ulan/500008521,Holy Family; Saint Anne; Saint Catherine; Saint Joseph; Virgin Mary; Jesus,FALSE,
437477,The Fountain,Hubert Robert,1779,https://images.metmuseum.org/CRDImages/ep/web-large/DP164796.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,68 1/4 x 31 3/8 in. (173.4 x 79.7 cm),Paintings,"Gift of J. Pierpont Morgan, 1917",https://www.metmuseum.org/art/collection/search/437477,http://vocab.getty.edu/page/ulan/500009558,Columns; Fountains; Monuments; Women; Washing,FALSE,
437479,The Return of the Cattle,Hubert Robert,1775,https://images.metmuseum.org/CRDImages/ep/web-large/DP264408.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,80 3/4 x 48 in. (205.1 x 121.9 cm),Paintings,"Bequest of Lucy Work Hewitt, 1934",https://www.metmuseum.org/art/collection/search/437479,http://vocab.getty.edu/page/ulan/500009558,Farms; Boys; Men; Women; Cows,FALSE,
437492,The Holy Family with Saint Paul and a Donor,Rogier van der Weyden,1469,https://images.metmuseum.org/CRDImages/ep/web-large/DT241494.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,"Overall, with added strip, 22 5/8 x 19 in. (57.5 x 48.3 cm); painted surface 22 x 18 1/8 in. (55.9 x 46 cm)",Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437492,http://vocab.getty.edu/page/ulan/500008384,Women; Angels; Holy Family; Saint Paul; Cross,FALSE,
437497,The Flagellation; (reverse) The Madonna of Mercy,Girolamo Romanino,1545,https://images.metmuseum.org/CRDImages/ep/web-large/DT6075.jpg,"The Metropolitan Museum of Art, New York",Distemper and oil(?) on canvas,70 7/8 x 47 1/2 in. (180 x 120.7 cm),Paintings,"Purchase, Anonymous Bequest, by exchange, 1989",https://www.metmuseum.org/art/collection/search/437497,http://vocab.getty.edu/page/ulan/500025221,Men; Christ; Virgin Mary; Saints,FALSE,
437499,Portrait of a Man,George Romney,1802,https://images.metmuseum.org/CRDImages/ep/web-large/DP162158.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,30 x 24 3/4 in. (76.2 x 62.9 cm),Paintings,"Gift of Mr. and Mrs. Edwin C. Vogel, 1950",https://www.metmuseum.org/art/collection/search/437499,http://vocab.getty.edu/page/ulan/500115779,Men; Portraits,FALSE,
437503,"Mrs. George Horsley (Charlotte Mary Talbot, died 1828)",John Westbrooke Chandler,1807,https://images.metmuseum.org/CRDImages/ep/web-large/DP162149.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,30 x 24 7/8 in. (76.2 x 63.2 cm),Paintings,"Bequest of Jacob Ruppert, 1939",https://www.metmuseum.org/art/collection/search/437503,http://vocab.getty.edu/page/ulan/500007828,Portraits; Women,FALSE,
437509,Madonna and Child with Two Angels,Cosimo Rosselli,1485,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25979-001.jpg,"The Metropolitan Museum of Art, New York",Tempera and gold on wood,33 1/2 x 23 in. (85.1 x 58.4 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437509,http://vocab.getty.edu/page/ulan/500028437,Angels; Madonna and Child,FALSE,
437515,A Meadow Bordered by Trees,Théodore Rousseau,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19627-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,16 3/8 x 24 3/8 in. (41.6 x 61.9 cm),Paintings,"Bequest of Robert Graham Dun, 1900",https://www.metmuseum.org/art/collection/search/437515,http://vocab.getty.edu/page/ulan/500019946,Landscapes,FALSE,
437518,A River in a Meadow,Théodore Rousseau,1845,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15888-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,16 3/4 x 26 1/8 in. (42.5 x 66.4 cm),Paintings,"Bequest of Collis P. Huntington, 1900",https://www.metmuseum.org/art/collection/search/437518,http://vocab.getty.edu/page/ulan/500019946,Cows; Rivers; Landscapes,FALSE,
437520,Sunset near Arbonne,Théodore Rousseau,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DT229696.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,25 1/4 x 39 in. (64.1 x 99.1 cm),Paintings,"Bequest of Collis P. Huntington, 1900",https://www.metmuseum.org/art/collection/search/437520,http://vocab.getty.edu/page/ulan/500019946,Landscapes; Evening,FALSE,
437521,A Village in a Valley,Théodore Rousseau,1835,https://images.metmuseum.org/CRDImages/ep/web-large/DT313144.jpg,"The Metropolitan Museum of Art, New York","Oil on paper, mounted on canvas",9 1/8 x 16 in. (23.2 x 40.6 cm),Drawings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437521,http://vocab.getty.edu/page/ulan/500019946,Villages; Landscapes,FALSE,
437523,Atalanta and Meleager,Peter Paul Rubens,1621,https://images.metmuseum.org/CRDImages/ep/web-large/DP261342.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,52 1/2 x 42 in. (133.4 x 106.7 cm),Paintings,"Fletcher Fund, 1944",https://www.metmuseum.org/art/collection/search/437523,http://vocab.getty.edu/page/ulan/500002921,Men; Women; Boars; Dogs,FALSE,
437547,Grainfields,Jacob van Ruisdael,1669,https://images.metmuseum.org/CRDImages/ep/web-large/DP146453.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 1/2 x 22 1/2 in. (47 x 57.2 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437547,http://vocab.getty.edu/page/ulan/500027077,Windmills; Landscapes,FALSE,
437554,The Annunciation,Russian Painter,1599,https://images.metmuseum.org/CRDImages/ep/web-large/ep1972.145.14.bw.R.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,13 x 10 3/8 in. (33 x 26.4 cm),Paintings,"Gift of Humanities Fund Inc., 1972",https://www.metmuseum.org/art/collection/search/437554,(not assigned),Angels; Virgin Mary; Archangel Gabriel; Annunciation,FALSE,
437556,Saint Elias's Fiery Ascension,Russian Painter,1629,https://images.metmuseum.org/CRDImages/ep/web-large/ep1972.145.20.bw.R.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,27 x 23 7/8 in. (68.6 x 60.6 cm),Paintings,"Gift of Humanities Fund Inc., 1972",https://www.metmuseum.org/art/collection/search/437556,(not assigned),Horses; Angels; Saints; Chariots,FALSE,
437559,The Christ Child with Saints Boris and Gleb,Russian Painter,1799,https://images.metmuseum.org/CRDImages/ep/web-large/sf33-84s1.jpg,"The Metropolitan Museum of Art, New York",(a) tempera and gold on wood; (b) gold and enamel studded with jewels,"(a) overall 4 3/8 x 4 in. (11.1 x 10.2 cm), painted surface 3 1/2 x 3 1/4 in. (8.9 x 8.3 cm); (b) 4 1/2 x 4 1/4 in. (11.4 x 10.8 cm)",Paintings,"Gift of George D. Pratt, 1933",https://www.metmuseum.org/art/collection/search/437559,(not assigned),Men; Christ; Saints,FALSE,
437564,The Resurrection of Christ and the Harrowing of Hell,Russian Painter,1699,https://images.metmuseum.org/CRDImages/ep/web-large/ep1982.378.bw.R.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,12 1/4 x 9 7/8 in. (31.1 x 25.1 cm),Paintings,"Gift of Zoltan Ovary, in memory of Baby and Umberto Natali, 1982",https://www.metmuseum.org/art/collection/search/437564,(not assigned),Men; Christ; Hell; Saints; Resurrection,FALSE,
437578,Christ in Glory,Russian (Novgorod?) Painter,1499,https://images.metmuseum.org/CRDImages/ep/web-large/DT238453.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,42 1/8 x 30 7/8 in. (107 x 78.4 cm),Paintings,"Gift of George R. Hann, 1944",https://www.metmuseum.org/art/collection/search/437578,(not assigned),Books; Christ,FALSE,
437581,Mrs. Robert Shurlock Sr. (Ann Manwaring),John Russell,1801,https://images.metmuseum.org/CRDImages/ep/web-large/DP161651.jpg,"The Metropolitan Museum of Art, New York","Pastel on paper, laid down on canvas",24 x 17 7/8 in. (61 x 45.4 cm),Pastels & Oil Sketches on Paper,"Gift of Olive Shurlock Sjölander, 1975",https://www.metmuseum.org/art/collection/search/437581,http://vocab.getty.edu/page/ulan/500002979,Portraits; Women,FALSE,
437588,Drawing the Eel,Salomon van Ruysdael,1653,https://images.metmuseum.org/CRDImages/ep/web-large/DP147902.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,29 1/2 x 41 3/4 in. (74.9 x 106 cm),Paintings,"Purchase, 1871",https://www.metmuseum.org/art/collection/search/437588,http://vocab.getty.edu/page/ulan/500010095,Villages; Men; Women; Horses; Winter,FALSE,
437593,Marcantonio Pasqualini (1614–1691) Crowned by Apollo,Andrea Sacchi,1641,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25648-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,96 x 76 1/2 in. (243.8 x 194.3 cm),Paintings,"Purchase, Enid A. Haupt Gift and Gwynne Andrews Fund, 1981",https://www.metmuseum.org/art/collection/search/437593,http://vocab.getty.edu/page/ulan/500022759,Men; Harpsichords; Apollo; Satyrs,FALSE,
437594,Gaspard de Daillon du Lude (ca. 1602–1676),Jacques Saillant,1628,https://images.metmuseum.org/CRDImages/ep/web-large/ep59.72.1.R.jpg,"The Metropolitan Museum of Art, New York",Vellum stretched over copper,"Octagonal, 6 1/8 x 4 3/4 in. (157 x 122 mm)",Miniatures,"Rogers Fund, 1959",https://www.metmuseum.org/art/collection/search/437594,http://vocab.getty.edu/page/ulan/500050530,Men; Portraits,FALSE,
437599,Portrait of a Man,Jean-Baptiste Sambat,1827,https://images.metmuseum.org/CRDImages/ep/web-large/DP327721.jpg,"The Metropolitan Museum of Art, New York",Ivory,Diameter 2 5/8 in. (70 mm),Miniatures,"Bequest of Millie Bruhl Fredrick, 1962",https://www.metmuseum.org/art/collection/search/437599,http://vocab.getty.edu/page/ulan/500071679,Men; Portraits,FALSE,
437603,The Burial of Saint Martha,Sano di Pietro (Ansano di Pietro di Mencio),1465,https://images.metmuseum.org/CRDImages/ep/web-large/DP367964.jpg,"The Metropolitan Museum of Art, New York",Tempera and gold on wood,5 1/2 x 11 1/2 in. (14 x 29.2 cm),Paintings,"Bequest of Adele L. Lehman, in memory of Arthur Lehman, 1965",https://www.metmuseum.org/art/collection/search/437603,http://vocab.getty.edu/page/ulan/500115558,Women; Angels; Saints; Burials,FALSE,
437608,Head of the Madonna,Franciabigio (Francesco di Cristofano),1514,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17627-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,15 x 11 1/2 in. (38.1 x 29.2 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437608,http://vocab.getty.edu/page/ulan/500115536,Madonna,FALSE,
437612,Madonna and Child with Angels,Sassetta (Stefano di Giovanni),1450,https://images.metmuseum.org/CRDImages/ep/web-large/DT7229.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground","Overall, with shaped top and engaged (modern) frame, 31 3/4 x 19 3/4 in. (80.6 x 50.2 cm); painted surface 25 1/8 x 13 1/2 in. (63.8 x 34.3 cm)",Paintings,"Gift of George Blumenthal, 1941",https://www.metmuseum.org/art/collection/search/437612,http://vocab.getty.edu/page/ulan/500021319,Angels; Madonna and Child,FALSE,
437620,Nymph and Putti; Nymph with a Wreath and Putti with Garlands of Flowers,Piat Joseph Sauvage,1818,https://images.metmuseum.org/CRDImages/ep/web-large/DP253872.jpg,"The Metropolitan Museum of Art, New York",Oil on slate,(a) 9 1/2 x 23 1/4 in. (24.1 x 59.1 cm); (b) 9 5/8 x 23 3/4 in. (24.4 x 60.3 cm),Paintings,"Gift of J. Pierpont Morgan, 1906",https://www.metmuseum.org/art/collection/search/437620,http://vocab.getty.edu/page/ulan/500031952,Nymphs; Putti,FALSE,
437627,A River Landscape,Edmé Charles de Lioux de Savignac,1772,https://images.metmuseum.org/CRDImages/ep/web-large/57116.jpg,"The Metropolitan Museum of Art, New York",Paper,Diameter 3 in. (77 mm),Miniatures,"Bequest of Mary Clark Thompson, 1923",https://www.metmuseum.org/art/collection/search/437627,http://vocab.getty.edu/page/ulan/500065965,Men; Women; Rivers; Landscapes,FALSE,
437631,Night Scene on the Volga,Alexei Kondratievich Savrasov,1871,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23542-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,12 7/8 x 21 1/2 in. (32.7 x 54.6 cm),Paintings,"Gift of Humanities Fund Inc., 1972",https://www.metmuseum.org/art/collection/search/437631,http://vocab.getty.edu/page/ulan/500001683,Rivers; Night; Boats,FALSE,
437632,Joseph and Karl August von Klein,Heinrich Franz Schalck,1815,https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.85.R.jpg,"The Metropolitan Museum of Art, New York",Ivory,4 5/8 x 5 1/8 in. (117 x 131 mm),Miniatures,"The Moses Lazarus Collection, Gift of Josephine and Sarah Lazarus, in memory of their father, 1888–95",https://www.metmuseum.org/art/collection/search/437632,http://vocab.getty.edu/page/ulan/500067801,Musical Instruments; Men; Portraits; Dogs,FALSE,
437638,The Marriage of Cupid and Psyche,Andrea Schiavone (Andrea Meldola),1545,https://images.metmuseum.org/CRDImages/ep/web-large/DT11094.jpg,"The Metropolitan Museum of Art, New York","Oil on wood, transferred to Masonite","Overall, with corners made up, 51 1/2 x 61 7/8 in. (130.8 x 157.2 cm); painted surface 50 1/2 x 61 1/2 in. (128.3 x 156.2 cm)",Paintings,"Purchase, Gift of Mary V. T. Eberstadt, by exchange, 1972",https://www.metmuseum.org/art/collection/search/437638,http://vocab.getty.edu/page/ulan/500000550,Men; Male Nudes; Women; Female Nudes; Cupid; Psyche,FALSE,
437639,Christ before Pilate; The Resurrection,Ludwig Schongauer,1494,https://images.metmuseum.org/CRDImages/ep/web-large/DP164861.jpg,"The Metropolitan Museum of Art, New York",Oil on fir,"(a) overall 15 1/8 x 8 1/4 in. (38.4 x 21 cm), painted surface 14 3/8 x 7 3/4 in. (36.5 x 19.7 cm); (b) overall 15 1/8 x 8 1/4 in. (38.4 x 21 cm), painted surface 14 1/2 x 7 3/4 in. (36.8 x 19.7 cm)",Paintings,"The Jack and Belle Linsky Collection, 1982",https://www.metmuseum.org/art/collection/search/437639,http://vocab.getty.edu/page/ulan/500057452,Soldiers; Men; Women; Christ; Pilate,FALSE,
437643,The Building of Westminster Bridge,Samuel Scott,1772,https://images.metmuseum.org/CRDImages/ep/web-large/DP169565.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,24 x 44 3/8 in. (61 x 112.7 cm),Paintings,"Purchase, Charles B. Curtis Fund and Joseph Pulitzer Bequest, 1944",https://www.metmuseum.org/art/collection/search/437643,http://vocab.getty.edu/page/ulan/500026724,Buildings; Bridges; Cathedrals; Rivers; Boats; London,FALSE,
437644,Portrait of a Man,Noah Seaman,1735,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18558-001.jpg,"The Metropolitan Museum of Art, New York",Enamel,"Oval, 1 7/8 x 1 1/2 in. (47 x 37 mm)",Miniatures,"Bequest of Mary Anna Palmer Draper, 1914",https://www.metmuseum.org/art/collection/search/437644,http://vocab.getty.edu/page/ulan/500004138,Men; Portraits,FALSE,
437650,Madonna and Child,Segna di Buonaventura,1325,https://images.metmuseum.org/CRDImages/ep/web-large/DP333087.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground","Overall, with framing elements, 60 1/8 x 26 3/8 in. (152.7 x 67 cm); Madonna and Child, painted surface 37 x 23 1/8 in. (94 x 58.7 cm); pinnacle, painted surface 12 1/8 x 23 in. (30.8 x 58.4 cm)",Paintings,"Harris Brisbane Dick Fund, 1924",https://www.metmuseum.org/art/collection/search/437650,http://vocab.getty.edu/page/ulan/500026523,Christ; Madonna and Child; Saint Paul; Saint Peter; Virgin Mary,FALSE,
437664,Portrait of a Man,Samuel Shelley,1805,https://images.metmuseum.org/CRDImages/ep/web-large/175488.jpg,"The Metropolitan Museum of Art, New York",Ivory,"Oval, 3 x 2 3/8 in. (75 x 60 mm)",Miniatures,"Bequest of Millie Bruhl Fredrick, 1962",https://www.metmuseum.org/art/collection/search/437664,http://vocab.getty.edu/page/ulan/500024494,Men; Portraits,FALSE,
437674,Madonna and Child,Luca Signorelli (Luca d'Egidio di Luca di Ventura),1507,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25976-001.jpg,"The Metropolitan Museum of Art, New York",Oil and gold on wood,20 1/4 x 18 3/4 in. (51.4 x 47.6 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/437674,http://vocab.getty.edu/page/ulan/500003947,Madonna and Child,FALSE,
437678,Saint Matthias,Simone Martini,1319,https://images.metmuseum.org/CRDImages/ep/web-large/DP168805.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground","Overall, with arched top and engaged frame, 11 5/8 x 8 5/8 in. (29.5 x 21.9 cm); painted surface 10 1/4 x 7 3/4 in. (26 x 19.7 cm)",Paintings,"Maitland F. Griggs Collection, Bequest of Maitland F. Griggs, 1943",https://www.metmuseum.org/art/collection/search/437678,http://vocab.getty.edu/page/ulan/500399029,Books; Men; Saints,FALSE,
437686,Rue Eugène Moussoir at Moret: Winter,Alfred Sisley,1891,https://images.metmuseum.org/CRDImages/ep/web-large/DP-33708-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 3/8 x 22 1/4 in. (46.7 x 56.5 cm),Paintings,"Bequest of Ralph Friedman, 1992",https://www.metmuseum.org/art/collection/search/437686,http://vocab.getty.edu/page/ulan/500027485,Streets; Winter; Snow,FALSE,
437693,"Sir George Armytage (1761–1836), Fourth Baronet",John Smart,1768,https://images.metmuseum.org/CRDImages/ep/web-large/257499.jpg,"The Metropolitan Museum of Art, New York",Pencil and watercolor on paper,2 1/8 x 2 in. (54 x 49 mm),Miniatures,"Bequest of Alexandrine Sinsheimer, 1958",https://www.metmuseum.org/art/collection/search/437693,http://vocab.getty.edu/page/ulan/500000541,Boys; Portraits,FALSE,
437697,Soldiers Bivouacking,Pieter Snayers,1667,https://images.metmuseum.org/CRDImages/ep/web-large/DT340534.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,28 5/8 x 41 1/8 in. (72.7 x 104.5 cm),Paintings,"The Collection of Giovanni P. Morosini, presented by his daughter Giulia, 1932",https://www.metmuseum.org/art/collection/search/437697,http://vocab.getty.edu/page/ulan/500029325,Soldiers; Men; Horses; Landscapes,FALSE,
437700,The Birth of the Virgin,Francesco Solimena,1695,https://images.metmuseum.org/CRDImages/ep/web-large/DT11676.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,80 1/2 x 67 1/4 in. (204.5 x 170.8 cm),Paintings,"Rogers Fund, 1906",https://www.metmuseum.org/art/collection/search/437700,http://vocab.getty.edu/page/ulan/500019310,Infants; Men; Women; Virgin Mary; Birth,FALSE,
437722,The Mass of Saint Gregory,Spanish Painter,1495,https://images.metmuseum.org/CRDImages/ep/web-large/DT10252.jpg,"The Metropolitan Museum of Art, New York",Oil and gold on wood,28 3/8 x 21 7/8 in. (72.1 x 55.6 cm),Paintings,"Bequest of Harry G. Sperling, 1971",https://www.metmuseum.org/art/collection/search/437722,(not assigned),Altars; Men; Christ; Saints,FALSE,
437724,Virgin and Child Enthroned with Saints Catherine and Jerome,Spanish Painter,1469,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24005-001.jpg,"The Metropolitan Museum of Art, New York","Tempera, oil, and gold on wood",20 3/8 x 13 3/4 in. (51.8 x 34.9 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437724,(not assigned),Madonna and Child; Saint Catherine; Saint Jerome,FALSE,
437728,Portrait of a Man,Spanish (Andalusian) Painter,1699,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22886-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 x 20 5/8 in. (63.5 x 52.4 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437728,(not assigned),Men; Portraits,FALSE,
437734,Head of a Man,Spanish (Castilian) Painter,1669,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17487-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,14 x 10 3/4 in. (35.6 x 27.3 cm),Paintings,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",https://www.metmuseum.org/art/collection/search/437734,(not assigned),Men; Portraits,FALSE,
437739,Salome Dancing before Herod,Spanish (Catalan) Painter,1469,https://images.metmuseum.org/CRDImages/ep/web-large/DP300709.jpg,"The Metropolitan Museum of Art, New York",Tempera and gold on wood,34 1/4 x 33 3/4 in. (87 x 85.7 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437739,(not assigned),Men; Women; Dancing; Dogs; Dining; Salome; Herod,FALSE,
437749,Merry Company on a Terrace,Jan Steen,1675,https://images.metmuseum.org/CRDImages/ep/web-large/DP146455.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,55 1/2 x 51 3/4 in. (141 x 131.4 cm),Paintings,"Fletcher Fund, 1958",https://www.metmuseum.org/art/collection/search/437749,http://vocab.getty.edu/page/ulan/500115664,Food; Children; Men; Women; Dogs; Dining; Musicians; Toys,FALSE,
437772,Portrait of a Man Wearing the Order of the Annunziata of Savoy,French Painter,1524,https://images.metmuseum.org/CRDImages/ep/web-large/DP134700.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,14 1/4 x 11 in. (36.2 x 27.9 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437772,(not assigned),Men; Portraits,FALSE,
437775,The Billiard Room,Nicolas Antoine Taunay,1830,https://images.metmuseum.org/CRDImages/ep/web-large/DP-415-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,6 3/8 x 8 5/8 in. (16.2 x 21.9 cm),Paintings,"The Jack and Belle Linsky Collection, 1982",https://www.metmuseum.org/art/collection/search/437775,http://vocab.getty.edu/page/ulan/500019829,Interiors; Men; Billiards; Dogs,FALSE,
437776,The Good Samaritan,David Teniers the Younger,1690,https://images.metmuseum.org/CRDImages/ep/web-large/EP151.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,6 3/4 x 9 in. (17.1 x 22.9 cm),Paintings,"Marquand Collection, Gift of Henry G. Marquand, 1889",https://www.metmuseum.org/art/collection/search/437776,http://vocab.getty.edu/page/ulan/500001443,Illness; Men; Dogs; Donkeys; Landscapes,FALSE,
437784,Alexander the Great Rescued from the River Cydnus,Pietro Testa,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22844-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,38 x 54 in. (96.5 x 137.2 cm),Paintings,"Gift of Eula M. Ganz, in memory of Paul H. Ganz, 1987",https://www.metmuseum.org/art/collection/search/437784,http://vocab.getty.edu/page/ulan/500015047,Soldiers; Alexander The Great; Male Nudes; Horses; Rivers; Bathing,FALSE,
437789,The Adoration of the Magi,Giovanni Battista Tiepolo,1759,https://images.metmuseum.org/CRDImages/ep/web-large/DT1202.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,23 3/4 x 18 3/4 in. (60.3 x 47.6 cm),Paintings,"Rogers Fund, 1937",https://www.metmuseum.org/art/collection/search/437789,http://vocab.getty.edu/page/ulan/500018523,Angels; Madonna and Child; Adoration of the Magi,FALSE,
437791,The Apotheosis of the Spanish Monarchy,Giovanni Battista Tiepolo,1769,https://images.metmuseum.org/CRDImages/ep/web-large/DT9053.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,"Oval painted surface, 33 1/8 x 27 1/8 in. (84.1 x 68.9 cm)",Paintings,"Gift of Mr. and Mrs. Charles Wrightsman, 1980",https://www.metmuseum.org/art/collection/search/437791,http://vocab.getty.edu/page/ulan/500018523,Eagles; Apollo; Jupiter,FALSE,
437797,Allegorical Figure Representing Geometry,Giovanni Battista Tiepolo,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP291734.jpg,"The Metropolitan Museum of Art, New York","Fresco, transferred to canvas",146 x 57 7/8 in. (370.8 x 147 cm),Paintings,"Bequest of Grace Rainey Rogers, 1943",https://www.metmuseum.org/art/collection/search/437797,http://vocab.getty.edu/page/ulan/500018523,Sculpture; Female Nudes; Fish,FALSE,
437798,The Glorification of the Barbaro Family,Giovanni Battista Tiepolo,1755,https://images.metmuseum.org/CRDImages/ep/web-large/DP287646.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,"Irregular oval, 96 x 183 3/4 in. (243.8 x 466.7 cm)",Paintings,"Anonymous Gift, in memory of Oliver H. Payne, 1923",https://www.metmuseum.org/art/collection/search/437798,http://vocab.getty.edu/page/ulan/500018523,Men; Women; Putti; Sky,FALSE,
437807,Allegorical Figure Representing Temperance,Giovanni Battista Tiepolo,1760,https://images.metmuseum.org/CRDImages/ep/web-large/ep43.85.23.bw.R.jpg,"The Metropolitan Museum of Art, New York","Fresco, transferred to canvas","Oval, 55 7/8 x 48 in. (141.9 x 121.9 cm)",Paintings,"Bequest of Grace Rainey Rogers, 1943",https://www.metmuseum.org/art/collection/search/437807,http://vocab.getty.edu/page/ulan/500018523,Women,FALSE,
437809,Allegorical Figure Representing Africa,Giovanni Domenico Tiepolo,1804,https://images.metmuseum.org/CRDImages/ep/web-large/DP287643.jpg,"The Metropolitan Museum of Art, New York","Fresco, transferred to canvas",32 1/4 x 42 3/4 in. (81.9 x 108.6 cm),Paintings,"Bequest of Grace Rainey Rogers, 1943",https://www.metmuseum.org/art/collection/search/437809,http://vocab.getty.edu/page/ulan/500025154,Female Nudes; Allegory,FALSE,
437830,Doge Andrea Gritti (1455–1538),Titian,1576,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22887-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,40 1/4 x 31 3/4 in. (102.2 x 80.6 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437830,http://vocab.getty.edu/page/ulan/500031075,Men; Portraits,FALSE,
